CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,failed_transactions_last_30_days,Churn Risk Probability,Churn Risk (%),Risk Tier
374,Germany,Female,38,7,144981.0915671854,1,1,0,20357.991062049896,0,1,0.0,0.0,Low Risk
417,Germany,Male,56,3,132937.3804094882,1,1,0,60497.628254140094,0,0,0.01,1.0,Low Risk
679,France,Male,40,0,211526.8777718065,1,1,0,137939.4066243179,0,0,0.01,1.0,Low Risk
589,France,Male,91,4,7936.25994682648,4,1,0,159046.3475647939,0,1,0.09,9.0,Low Risk
739,Germany,Male,75,0,83245.92011030507,4,1,0,10033.955360582897,1,8,0.99,99.0,High Risk
306,France,Male,86,8,187458.40346166585,4,1,1,97395.46450095256,0,0,0.01,1.0,Low Risk
495,France,Male,46,7,162945.65079213303,2,0,0,12882.696771661887,0,0,0.0,0.0,Low Risk
720,Spain,Female,79,6,229566.65729546524,4,0,0,172724.024712442,0,0,0.0,0.0,Low Risk
492,Spain,Female,70,4,147005.25718558906,1,0,1,95273.00156696736,1,5,0.99,99.0,High Risk
447,Germany,Female,62,3,159537.72655176418,2,0,1,182965.21703235595,1,5,0.98,98.0,High Risk
501,Germany,Female,44,6,176236.79003069238,2,0,1,15724.976791207768,0,0,0.0,0.0,Low Risk
743,Germany,Male,51,2,46550.149781560576,4,0,0,66100.69225540911,0,0,0.0,0.0,Low Risk
718,Germany,Female,31,7,188311.00294086625,2,0,1,135310.92123831448,0,0,0.0,0.0,Low Risk
726,Spain,Male,58,4,74972.40963525053,1,1,1,58724.28034318883,0,1,0.0,0.0,Low Risk
778,France,Female,91,4,106125.2950164101,2,1,0,168313.29248679266,1,3,0.85,85.0,High Risk
774,Spain,Male,77,0,3501.6253931541564,3,1,0,197366.87131686351,0,0,0.01,1.0,Low Risk
425,Germany,Female,59,9,210891.48277088228,1,1,0,56251.10766605041,0,0,0.0,0.0,Low Risk
694,Germany,Male,68,10,238373.22353139127,1,1,0,72221.9621301071,0,0,0.02,2.0,Low Risk
624,Spain,Female,28,7,15047.737796197807,4,0,1,193469.43447514492,0,0,0.02,2.0,Low Risk
691,Spain,Female,52,6,158800.04494252845,1,0,0,71618.64070854636,1,5,0.98,98.0,High Risk
739,Germany,Female,36,0,240194.66903952567,1,0,0,111201.74279960112,1,3,0.79,79.0,High Risk
503,France,Female,82,3,151725.19706495493,2,0,1,153850.6408302154,1,6,0.97,97.0,High Risk
785,Germany,Female,78,3,199487.7467970187,3,0,1,87674.56742560733,0,0,0.02,2.0,Low Risk
330,Spain,Male,64,8,29532.196208457928,2,0,0,74527.86374569061,0,1,0.03,3.0,Low Risk
687,Germany,Female,31,9,61212.44321560723,3,0,1,99122.713330049,0,0,0.02,2.0,Low Risk
733,Germany,Male,84,1,86433.71398031576,1,1,1,155906.1814088064,1,1,0.68,68.0,Medium Risk
675,France,Female,69,3,245291.66241384472,2,0,0,62439.33382047664,0,0,0.01,1.0,Low Risk
643,Germany,Female,49,9,195444.49259120543,2,1,0,70167.9913487304,0,0,0.03,3.0,Low Risk
742,Germany,Female,27,2,221415.71737366004,4,0,1,37835.96936778294,0,0,0.02,2.0,Low Risk
374,Germany,Male,34,9,121769.10492126542,2,1,1,140326.48384155444,0,0,0.0,0.0,Low Risk
454,Spain,Female,57,4,179201.33905834414,3,0,1,179891.09930133267,0,0,0.01,1.0,Low Risk
729,Spain,Female,85,6,182891.2357168932,3,0,1,37156.1267807827,0,0,0.01,1.0,Low Risk
662,France,Male,80,4,142230.7652112801,1,0,0,6927.5615173882015,0,0,0.02,2.0,Low Risk
747,Germany,Male,32,4,219492.28767609125,4,0,1,76260.31894686873,0,0,0.0,0.0,Low Risk
533,Spain,Male,56,3,39562.8064894972,4,1,1,82036.85144815504,0,0,0.0,0.0,Low Risk
561,France,Male,74,8,14379.922466278866,2,1,0,129176.24672097136,0,0,0.01,1.0,Low Risk
424,Germany,Female,27,5,76014.12392233282,1,1,0,17127.34388764581,0,1,0.05,5.0,Low Risk
544,France,Male,88,9,22067.952648921197,3,1,0,164301.46615589375,0,1,0.02,2.0,Low Risk
841,France,Male,34,5,15079.040663861204,4,1,0,114801.6215592632,1,5,0.99,99.0,High Risk
784,France,Female,34,10,104772.4492234428,1,1,1,109198.72404258917,0,0,0.01,1.0,Low Risk
421,France,Male,33,5,50126.42117286331,2,0,1,63279.44311266089,0,2,0.01,1.0,Low Risk
424,France,Male,20,5,197536.87428180943,4,0,0,73059.84995162142,0,3,0.21,21.0,Low Risk
848,France,Male,68,0,144946.09649137827,2,1,0,11094.895834344015,0,0,0.03,3.0,Low Risk
469,France,Female,63,10,90148.21260910158,3,1,1,150753.417964799,0,0,0.0,0.0,Low Risk
423,Germany,Male,72,5,71636.03545196934,3,1,1,120951.26531947462,1,3,0.97,97.0,High Risk
334,Germany,Male,43,3,140784.5392150665,1,1,0,195285.9372220056,0,1,0.07,7.0,Low Risk
386,France,Male,48,1,108500.5246899769,2,0,1,70718.81890333387,0,0,0.01,1.0,Low Risk
500,Germany,Female,89,5,13933.795059329765,1,1,1,133252.08067410844,1,4,0.96,96.0,High Risk
668,France,Female,36,0,166297.6527956583,3,0,1,183909.8639753898,0,0,0.0,0.0,Low Risk
376,Germany,Male,85,0,124939.39693082211,4,0,1,142339.06100829018,0,0,0.0,0.0,Low Risk
358,Spain,Female,32,4,69224.89875569296,3,0,0,8071.701833844253,0,0,0.04,4.0,Low Risk
730,France,Male,75,5,72603.77588403899,1,0,0,126451.03814109165,1,8,0.99,99.0,High Risk
799,Spain,Female,47,1,113196.14831996252,2,1,0,109082.74894675142,0,0,0.0,0.0,Low Risk
408,France,Female,65,9,206898.11551390868,3,0,1,99867.67452597796,0,1,0.0,0.0,Low Risk
577,France,Male,73,7,105762.64507866748,1,1,0,110613.2630853532,1,2,0.74,74.0,Medium Risk
367,Spain,Male,59,3,209895.20789528795,2,1,1,92118.55970944506,0,0,0.0,0.0,Low Risk
368,Spain,Male,41,3,106215.80338488203,1,1,1,138369.52820641815,0,1,0.0,0.0,Low Risk
464,Spain,Female,69,9,207478.2914658722,3,0,0,2992.4314311697017,1,4,0.97,97.0,High Risk
788,France,Male,60,4,232882.4910460882,2,1,1,37720.05691045525,0,0,0.0,0.0,Low Risk
604,Spain,Female,51,9,5143.469646948423,3,1,1,73083.47189709787,0,1,0.01,1.0,Low Risk
664,Spain,Female,77,3,15562.603055596868,3,1,0,90538.92738290232,0,0,0.01,1.0,Low Risk
678,Germany,Male,20,10,33504.823936439694,3,0,0,26105.964736977017,0,0,0.01,1.0,Low Risk
642,Germany,Female,85,4,30530.1198415219,3,1,0,164030.9940516804,1,3,0.94,94.0,High Risk
653,Spain,Female,28,9,113619.47084166182,3,0,0,185878.98037189912,0,0,0.0,0.0,Low Risk
715,Spain,Male,30,2,191008.51788622583,1,1,0,150245.5857173302,0,0,0.0,0.0,Low Risk
408,Spain,Female,67,7,240332.10379165557,4,0,1,185764.3214852611,0,1,0.0,0.0,Low Risk
796,Spain,Female,36,5,104445.20349194694,4,0,0,148646.8423032818,0,1,0.0,0.0,Low Risk
640,Germany,Male,61,7,172120.28414101232,3,1,1,88216.79320069519,1,5,0.99,99.0,High Risk
682,France,Male,50,4,158876.727953641,3,0,0,78632.66334262483,0,1,0.01,1.0,Low Risk
832,Spain,Male,55,6,98295.8836579606,3,1,1,33288.212385450606,0,1,0.0,0.0,Low Risk
599,Spain,Female,20,9,180280.8797258356,2,1,1,17298.543735443956,0,0,0.0,0.0,Low Risk
438,Germany,Female,82,6,147987.77083972283,3,1,0,43931.460226190655,1,4,1.0,100.0,High Risk
658,Spain,Female,52,5,189984.88028439833,2,1,1,106431.82508952354,0,3,0.22,22.0,Low Risk
798,Spain,Male,53,9,48412.17589229835,1,1,0,26998.08075109263,0,0,0.0,0.0,Low Risk
684,Germany,Female,55,3,90067.84631746229,4,1,1,190233.19757165556,0,1,0.03,3.0,Low Risk
579,Spain,Female,56,5,167805.47844583233,3,1,1,43708.30638572033,0,3,0.4,40.0,Low Risk
782,Spain,Female,42,8,31200.865628229323,4,0,1,166727.9427512328,0,2,0.01,1.0,Low Risk
410,Germany,Male,81,10,192599.39199727887,1,1,0,163765.604381723,1,5,0.99,99.0,High Risk
438,France,Male,30,3,33359.94306905379,4,1,0,28249.35413936775,0,0,0.0,0.0,Low Risk
734,Spain,Male,85,5,81113.5377585512,1,0,1,142151.46209566895,1,7,0.96,96.0,High Risk
808,Spain,Female,87,5,59382.16833373372,3,0,0,164824.52624198905,1,1,0.67,67.0,Medium Risk
572,France,Female,18,2,15246.39040428394,1,0,1,176858.6294819187,0,1,0.0,0.0,Low Risk
398,Germany,Male,89,3,67664.20922261321,3,0,0,190796.3810402883,0,0,0.01,1.0,Low Risk
403,France,Male,71,2,227877.80232093364,4,0,1,186021.39185655967,1,6,1.0,100.0,High Risk
513,Spain,Female,26,2,6732.161737194181,1,1,0,62234.3001334563,0,0,0.01,1.0,Low Risk
464,France,Male,53,9,4207.232677871709,2,1,0,53538.51276611519,0,0,0.01,1.0,Low Risk
819,Germany,Female,54,3,176066.7119785965,2,1,0,79512.10795463517,0,0,0.01,1.0,Low Risk
583,Spain,Male,76,3,91717.4787442158,2,1,1,93006.60357121228,0,1,0.01,1.0,Low Risk
816,Germany,Male,38,5,57435.269718706106,3,0,1,46784.664534435346,0,0,0.0,0.0,Low Risk
463,Germany,Male,37,3,127218.03780354712,1,0,1,17225.77837289386,1,2,0.63,63.0,Medium Risk
363,France,Female,18,5,66668.8842376496,2,1,0,131320.7187131155,0,0,0.0,0.0,Low Risk
390,France,Male,76,1,98004.4806332048,3,1,1,34856.414429191675,1,6,0.99,99.0,High Risk
416,Germany,Female,45,3,178834.09717327365,2,1,0,182980.7874151983,0,1,0.04,4.0,Low Risk
566,Germany,Male,88,1,29226.76612075986,4,1,0,57544.083773574705,1,7,0.99,99.0,High Risk
439,Spain,Male,73,7,239914.05199031412,4,0,0,39545.27131818493,1,9,1.0,100.0,High Risk
545,Germany,Female,26,8,10632.171067263413,4,0,0,38839.68890102872,0,0,0.02,2.0,Low Risk
694,Germany,Female,82,6,201634.3388320571,2,1,1,57900.80408106094,0,1,0.01,1.0,Low Risk
786,France,Male,53,5,181147.7984878526,3,0,0,122437.03620776976,0,0,0.0,0.0,Low Risk
775,Germany,Female,51,7,70522.39428189333,2,1,0,195663.61465702747,1,2,0.77,77.0,High Risk
816,Germany,Male,49,3,29580.71288806424,3,0,1,97258.84621183056,0,0,0.02,2.0,Low Risk
483,France,Female,83,9,213093.7345485621,2,0,1,119939.6000388789,0,0,0.01,1.0,Low Risk
319,Spain,Female,42,10,169902.90660423337,3,0,1,168521.45147476514,0,1,0.01,1.0,Low Risk
823,France,Male,68,1,72720.30588374232,2,0,1,66814.14855508973,0,2,0.05,5.0,Low Risk
828,France,Male,80,3,4232.292917568353,1,1,0,35983.53573765063,0,1,0.01,1.0,Low Risk
446,Germany,Female,62,4,234622.5855920115,1,1,0,86731.06094567628,1,4,0.98,98.0,High Risk
603,Germany,Female,43,8,101063.29161499048,3,1,1,63745.34750889667,0,1,0.0,0.0,Low Risk
527,Spain,Male,38,4,44066.71174732424,4,1,0,173227.28032840337,1,6,0.99,99.0,High Risk
401,Germany,Female,68,8,227958.48633584552,4,0,1,195588.18985456633,1,4,0.93,93.0,High Risk
716,Spain,Female,41,8,89755.1610881434,4,1,1,137666.474997548,0,1,0.01,1.0,Low Risk
515,Spain,Female,29,7,115812.91024939933,3,1,1,130755.61436393016,0,0,0.0,0.0,Low Risk
706,Spain,Female,28,4,174654.66584597877,1,1,1,142847.09191070485,0,1,0.0,0.0,Low Risk
698,Spain,Male,44,1,204854.70675859804,3,1,1,93538.49153802464,0,1,0.0,0.0,Low Risk
798,Germany,Male,40,4,25044.437186636987,2,0,1,125762.61523756212,0,1,0.0,0.0,Low Risk
764,France,Female,50,10,224668.47601095063,2,1,1,14261.487571010684,0,2,0.1,10.0,Low Risk
381,France,Female,55,0,233134.9295308843,2,0,0,98694.8421098496,1,6,0.96,96.0,High Risk
664,Germany,Male,72,7,64817.43166602988,2,0,1,66480.00040673156,0,0,0.0,0.0,Low Risk
462,Germany,Female,87,1,124346.9849854885,2,0,0,10645.537012137747,1,5,0.98,98.0,High Risk
347,Spain,Female,59,6,214468.83355310737,2,0,1,108959.81380204143,0,0,0.0,0.0,Low Risk
810,Germany,Female,46,10,121837.08296717946,4,0,1,72057.69284383768,0,1,0.07,7.0,Low Risk
628,France,Female,51,1,120493.64285448856,4,1,0,118126.86482426904,0,0,0.02,2.0,Low Risk
415,Germany,Female,74,10,154630.79746231931,2,0,0,102640.88185498584,0,0,0.04,4.0,Low Risk
636,Germany,Male,20,4,191859.82817420928,3,0,1,55251.16908315931,1,6,1.0,100.0,High Risk
446,Spain,Female,23,9,166404.34644892596,1,0,0,108001.29115453192,0,0,0.0,0.0,Low Risk
622,Spain,Female,65,6,156641.66047660142,2,1,0,75761.03458246683,0,0,0.0,0.0,Low Risk
742,Spain,Female,81,5,92917.8335857091,2,0,0,184224.0040200104,0,0,0.03,3.0,Low Risk
312,Spain,Male,30,4,157518.4264073395,3,1,1,75132.90415930793,0,0,0.0,0.0,Low Risk
793,France,Female,53,5,25818.218263325336,4,0,0,8039.580876600295,0,1,0.02,2.0,Low Risk
586,Germany,Female,87,1,102389.52921246809,3,1,0,152716.91484123096,1,6,0.99,99.0,High Risk
413,Germany,Male,50,9,47087.8206978701,1,0,1,192737.0410126775,0,0,0.08,8.0,Low Risk
779,Spain,Male,74,0,134391.96043734503,1,1,1,33885.07018182897,0,0,0.0,0.0,Low Risk
321,France,Male,72,0,65511.29693939511,3,1,1,194556.94630178888,1,7,0.89,89.0,High Risk
648,France,Male,30,7,126483.70545743791,2,1,1,123442.59949978135,0,0,0.01,1.0,Low Risk
619,Germany,Female,68,2,194331.257947475,4,1,1,169478.69043028232,0,0,0.03,3.0,Low Risk
425,Spain,Female,70,10,108498.1736393232,2,0,1,94584.33819774928,0,2,0.13,13.0,Low Risk
576,Germany,Female,53,2,54682.16575019983,2,1,1,124508.09107062304,0,0,0.01,1.0,Low Risk
503,Germany,Male,22,8,55745.418619474185,2,1,0,168213.16171948475,0,0,0.0,0.0,Low Risk
493,France,Female,42,5,226563.61204951783,2,0,0,196560.18093261495,0,1,0.02,2.0,Low Risk
846,France,Male,54,3,195226.1911562361,4,0,0,36967.60873353064,0,0,0.01,1.0,Low Risk
585,Germany,Male,36,3,9143.166907469802,3,1,0,179750.33663223445,1,1,0.66,66.0,Medium Risk
356,Spain,Female,52,6,235680.7020645929,1,0,1,133457.7071516343,0,0,0.01,1.0,Low Risk
602,Spain,Male,51,5,28141.296803707664,1,1,0,189372.7594305334,1,3,0.99,99.0,High Risk
462,Germany,Male,71,1,163235.59630551373,4,1,1,63628.180215111104,0,0,0.0,0.0,Low Risk
318,Germany,Female,63,8,137875.7703943627,3,1,1,48526.36216726092,0,0,0.0,0.0,Low Risk
669,Spain,Female,23,1,11668.211958890925,4,0,0,73111.03704821788,0,1,0.02,2.0,Low Risk
563,Spain,Male,18,7,73793.31881789796,2,0,0,176901.01609476208,0,0,0.0,0.0,Low Risk
412,Spain,Female,88,3,193963.40089658508,4,1,1,91931.94358452376,0,0,0.0,0.0,Low Risk
787,Germany,Female,51,9,76719.96011557769,3,1,0,190295.62114900025,1,8,1.0,100.0,High Risk
626,France,Male,73,0,120083.09845226048,1,1,1,48475.59551573483,0,1,0.03,3.0,Low Risk
841,Spain,Male,43,0,174487.63562681316,4,0,1,44116.23021612582,0,1,0.01,1.0,Low Risk
364,Spain,Female,59,8,17893.21096824026,1,0,1,135684.35197479208,1,4,0.96,96.0,High Risk
591,Spain,Female,55,3,208151.4283724489,1,0,1,58339.7545337632,1,7,1.0,100.0,High Risk
324,Germany,Male,43,0,10395.294955399842,1,0,1,25839.67647380508,0,1,0.0,0.0,Low Risk
848,France,Female,76,2,65596.86211586585,3,1,1,75193.906660954,0,0,0.05,5.0,Low Risk
300,France,Male,41,2,190766.81640717245,2,1,0,53240.49257167588,0,0,0.01,1.0,Low Risk
848,Spain,Male,38,6,227968.78792425452,2,1,0,82602.14516312687,0,0,0.04,4.0,Low Risk
440,Germany,Female,77,5,190085.92880015087,3,1,1,37310.33407175334,1,3,0.91,91.0,High Risk
487,France,Female,37,7,56749.839699595934,2,0,0,191397.0102766528,0,0,0.0,0.0,Low Risk
427,Germany,Female,23,6,246430.95519515933,2,1,1,160331.77400823703,0,0,0.0,0.0,Low Risk
500,France,Female,84,0,103333.55686992843,2,0,1,168181.84383245412,0,0,0.0,0.0,Low Risk
426,Spain,Female,27,2,94112.80275860112,4,0,1,59565.28031083265,0,1,0.01,1.0,Low Risk
556,Germany,Male,29,8,216308.87488703596,2,0,0,171353.17224529828,0,0,0.02,2.0,Low Risk
846,Spain,Female,39,3,16552.244105701637,4,1,0,118160.87722510545,0,0,0.02,2.0,Low Risk
493,France,Male,79,10,139020.3572074525,1,1,0,11355.700053297707,0,2,0.14,14.0,Low Risk
403,France,Female,78,10,241406.4630332661,4,1,0,30660.75504850298,1,3,0.94,94.0,High Risk
834,Spain,Male,34,2,25032.58397445063,2,1,1,89198.05743269356,0,0,0.0,0.0,Low Risk
564,France,Female,27,4,135212.2627777743,3,1,1,78763.05683008397,0,1,0.0,0.0,Low Risk
683,Spain,Female,29,7,33114.154252076536,1,0,1,159057.75386310052,0,0,0.0,0.0,Low Risk
559,Spain,Male,57,0,222494.4908664387,1,1,0,174735.1454920394,1,10,0.99,99.0,High Risk
713,Spain,Female,40,1,146937.09664815385,4,1,0,172987.44541233752,0,0,0.0,0.0,Low Risk
657,France,Female,57,6,58650.845953332144,3,1,0,75064.07061132637,1,2,0.16,16.0,Low Risk
374,Germany,Male,91,0,76760.75330417408,2,1,0,127158.55287663972,1,3,0.88,88.0,High Risk
654,Spain,Male,91,10,129157.74332220244,4,0,1,99423.27814743604,0,0,0.03,3.0,Low Risk
487,Germany,Male,67,4,181337.0264897947,4,0,1,177784.96085018673,1,4,0.98,98.0,High Risk
589,France,Female,27,9,121873.55259805324,1,0,0,177795.49325657403,0,1,0.01,1.0,Low Risk
344,France,Male,21,7,47316.48595747456,4,1,0,10783.911121724926,0,0,0.02,2.0,Low Risk
382,Germany,Male,18,5,177032.80420950154,3,0,0,114432.30848702196,0,1,0.01,1.0,Low Risk
422,Spain,Female,60,2,29590.93276958158,4,1,1,100698.2247666269,0,0,0.0,0.0,Low Risk
657,France,Female,22,6,202351.82475554736,4,0,0,154080.7268096165,0,0,0.0,0.0,Low Risk
827,Spain,Female,51,2,98900.02922627868,3,1,0,39169.65406988133,0,0,0.03,3.0,Low Risk
365,Spain,Female,83,4,163177.64631565695,4,1,0,139002.70998721963,0,1,0.01,1.0,Low Risk
674,Germany,Female,41,6,86175.0384603014,2,0,0,147724.55411674173,0,0,0.01,1.0,Low Risk
461,France,Female,31,1,167268.3828876193,4,0,0,5358.93564695449,0,0,0.01,1.0,Low Risk
679,Germany,Male,58,9,222296.7278462863,2,0,1,86259.34792682886,1,2,0.65,65.0,Medium Risk
657,France,Male,59,3,175351.06746377694,3,1,1,195789.52056879792,0,0,0.05,5.0,Low Risk
487,Germany,Female,30,1,167852.24615714734,2,1,0,60127.896591069635,0,0,0.01,1.0,Low Risk
621,France,Male,46,6,189352.7029906323,3,1,0,176907.59398042117,0,1,0.02,2.0,Low Risk
749,France,Male,82,2,125053.00264446584,2,1,0,117382.13382554943,1,8,0.99,99.0,High Risk
773,France,Male,63,8,55073.16762360687,2,1,0,59315.892402510784,0,1,0.01,1.0,Low Risk
312,Spain,Male,51,10,203880.5125297759,3,0,0,167199.05706709347,0,1,0.02,2.0,Low Risk
483,Spain,Female,80,5,162120.49920717784,3,1,1,198132.43505465597,0,0,0.02,2.0,Low Risk
410,Germany,Female,21,0,78455.22013549447,2,1,0,148403.74495556744,0,0,0.04,4.0,Low Risk
807,Germany,Male,45,9,68967.54195685401,3,0,0,12268.171412764625,1,4,0.98,98.0,High Risk
589,France,Female,18,7,124982.23245442256,1,0,0,10491.59615069246,0,0,0.0,0.0,Low Risk
594,France,Male,53,6,51826.41332197157,4,1,0,98316.19232293862,1,6,0.96,96.0,High Risk
750,Spain,Male,30,0,219559.7080397343,2,1,1,1223.324636240379,1,6,0.87,87.0,High Risk
514,Spain,Female,22,2,197143.31769929992,1,1,1,135192.92846053434,0,0,0.01,1.0,Low Risk
326,Spain,Male,31,2,77078.74132778919,1,1,0,3270.301757052613,1,3,0.86,86.0,High Risk
530,Germany,Female,49,2,12350.88690113012,1,1,0,194613.2815559259,0,2,0.4,40.0,Low Risk
620,Spain,Female,67,6,12967.022383793465,3,0,0,176127.69013306175,1,3,0.89,89.0,High Risk
532,Germany,Female,44,5,74279.93951372236,4,1,0,163077.51844484315,0,1,0.02,2.0,Low Risk
736,Spain,Female,52,10,36876.8560744436,2,0,0,162484.30846529326,0,1,0.01,1.0,Low Risk
832,Spain,Female,20,1,218333.06198089215,4,0,0,166876.673720434,0,0,0.03,3.0,Low Risk
702,France,Female,21,4,105195.7035190779,2,1,0,86856.8536481989,0,3,0.72,72.0,Medium Risk
352,Germany,Female,24,5,87006.623263374,4,0,1,158373.4132121968,0,1,0.02,2.0,Low Risk
612,Spain,Female,20,1,54474.77379938534,4,1,1,73436.39102859532,0,1,0.0,0.0,Low Risk
580,France,Female,76,0,210300.2554732288,1,1,0,169678.78882086277,1,9,0.99,99.0,High Risk
330,Germany,Male,91,3,198116.7501357778,3,0,1,123597.06249661898,0,1,0.09,9.0,Low Risk
636,Germany,Female,18,3,96081.63239825326,2,0,0,71675.42154582732,0,0,0.01,1.0,Low Risk
482,Spain,Male,45,3,42339.4625852273,2,0,0,149097.17841754932,0,1,0.01,1.0,Low Risk
322,Germany,Female,76,0,237997.06181525052,2,1,0,48572.42870134141,0,1,0.01,1.0,Low Risk
843,France,Male,70,2,78964.99962024228,1,0,0,192933.14111567964,0,0,0.02,2.0,Low Risk
745,France,Female,27,6,192772.93047092692,1,0,0,132952.38379938976,0,0,0.0,0.0,Low Risk
373,Germany,Female,88,3,115762.39240805357,1,0,0,80246.40364901269,0,0,0.04,4.0,Low Risk
309,France,Female,20,1,195411.49125109613,1,0,0,110150.12952595208,0,1,0.01,1.0,Low Risk
783,Germany,Male,24,7,120402.311527553,1,0,0,147516.25444673077,0,0,0.01,1.0,Low Risk
755,France,Male,26,10,231389.95096208315,4,0,0,159466.45647130805,0,1,0.01,1.0,Low Risk
459,Germany,Female,86,0,200105.8435105593,2,0,0,194991.98988549144,0,2,0.14,14.0,Low Risk
313,Germany,Male,30,8,65072.2594307715,4,0,1,41799.398454214555,0,1,0.0,0.0,Low Risk
477,Germany,Female,57,4,107594.44380128144,1,1,0,100892.69103437138,1,3,0.97,97.0,High Risk
711,France,Male,79,1,25147.45159855941,3,1,1,18300.6260503204,0,0,0.0,0.0,Low Risk
352,Germany,Male,79,3,225867.82829243023,1,0,0,16464.002208671405,0,0,0.0,0.0,Low Risk
707,Germany,Male,27,2,17324.080489455275,1,1,0,20875.48195742228,0,0,0.0,0.0,Low Risk
321,Spain,Female,28,6,4560.402061332847,1,1,0,51908.15538270989,0,0,0.0,0.0,Low Risk
329,Spain,Male,79,5,124108.2663033656,2,1,0,139269.9495325205,1,7,0.98,98.0,High Risk
559,Germany,Male,73,10,150782.27662323526,2,0,0,172228.31711525886,0,0,0.02,2.0,Low Risk
504,Spain,Female,66,10,55803.598076731854,3,1,1,87204.7636494943,1,4,1.0,100.0,High Risk
358,Germany,Female,33,8,142637.27118660623,2,1,1,111045.09548035752,0,0,0.02,2.0,Low Risk
770,Spain,Male,90,3,223890.47027768588,1,0,0,41281.33665777913,1,5,0.99,99.0,High Risk
765,France,Male,91,2,156528.78722390786,3,0,1,158218.33099685554,0,0,0.0,0.0,Low Risk
311,France,Female,26,6,113935.2090638265,3,1,0,177671.93907730354,0,2,0.04,4.0,Low Risk
589,Germany,Female,50,5,36107.246097795694,3,1,1,97124.50762317429,0,0,0.01,1.0,Low Risk
653,Germany,Female,52,4,42235.432330571806,1,1,0,32183.246067357857,1,3,0.98,98.0,High Risk
374,France,Female,56,9,121088.6754021549,2,0,1,1030.2798306073844,0,0,0.0,0.0,Low Risk
740,France,Female,42,6,115780.3396490665,4,0,1,107286.86709113202,0,0,0.0,0.0,Low Risk
540,Spain,Male,73,4,130597.1664303692,2,1,1,99532.19027924786,0,0,0.0,0.0,Low Risk
453,Germany,Female,65,8,126972.60700651605,4,1,1,185162.47051535107,1,6,1.0,100.0,High Risk
395,France,Female,27,3,85319.72400786514,1,0,0,7306.495465722736,0,1,0.0,0.0,Low Risk
593,France,Male,58,0,173965.9075135519,2,0,0,29798.815935910283,0,2,0.25,25.0,Low Risk
508,Germany,Female,76,9,53052.77922969739,1,0,0,39545.340476018544,0,0,0.01,1.0,Low Risk
642,Spain,Female,45,4,213082.2088486979,1,1,0,109429.45427775478,0,0,0.0,0.0,Low Risk
387,Spain,Female,58,0,48599.02902277591,3,1,0,56954.39669902156,0,1,0.0,0.0,Low Risk
689,Spain,Male,83,0,103971.849893553,2,0,1,41143.74707711343,0,0,0.01,1.0,Low Risk
624,Spain,Female,68,0,52685.861423033246,3,0,0,102887.94895992908,1,4,0.89,89.0,High Risk
456,France,Female,79,0,154613.2012545467,2,1,0,8140.232484976764,1,7,0.99,99.0,High Risk
436,Germany,Female,47,7,119409.43514320912,1,1,1,195048.7240594434,0,0,0.04,4.0,Low Risk
727,Germany,Female,57,1,93578.49619378196,3,1,0,172205.11320091883,0,1,0.01,1.0,Low Risk
751,France,Male,57,8,118783.37064869593,1,1,0,54399.54676129579,0,1,0.01,1.0,Low Risk
440,France,Male,86,6,105310.11346099385,4,1,0,67240.67428943698,1,5,0.99,99.0,High Risk
382,France,Female,79,10,213791.38077356195,1,1,1,49187.17687276674,0,0,0.0,0.0,Low Risk
476,Germany,Female,32,2,31066.624715821,4,0,0,185680.52702792193,0,0,0.01,1.0,Low Risk
497,Germany,Female,20,8,198295.35532227904,4,0,1,130642.90242932836,0,0,0.0,0.0,Low Risk
